article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
LIVE-0248,funding,"중소기업 지원 '나눠주기'서 '선택과 집중'으로, 선별 기준이 정책 성패 가른다 - 비즈니스포스트",2026-08-28,"중소기업 지원 '나눠주기'서 '선택과 집중'으로, 선별 기준이 정책 성패 가른다 &nbsp;&nbsp; 비즈니스포스트","중소기업 지원 '나눠주기'서 '선택과 집중'으로, 선별 기준이 정책 성패 가른다 &nbsp;&nbsp; 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE1kWTZMdXRPZklERGpRbXpiV1VBeUItMU5XUGJKUEpTWUN2ODNJRlVuQXVjN1ZWVGoyRkR5VXQ1SW05Zl9LU2JXTDdPWXZvVHFtRUdrMzdrZk9nRzcxQXA5VkxwQkhBZ3JrdUdwRjg4dkRqb2c?oc=5,비즈니스포스트,,중소기업 지원,2026-09-19T15:56:42.160398,false,false,live_crawler
LIVE-0249,funding,"한은, 30조 '금중대' 개편…지방 중소기업 지원 늘린다 - 신아일보",2026-09-10,"한은, 30조 '금중대' 개편…지방 중소기업 지원 늘린다 &nbsp;&nbsp; 신아일보","한은, 30조 '금중대' 개편…지방 중소기업 지원 늘린다 &nbsp;&nbsp; 신아일보",https://news.google.com/rss/articles/CBMicEFVX3lxTE9GMUVNczRDR3NlU3RkWUpqbkljZW1CVWpuSWowUTQ2T3BmTUVrNHVYdGJzTlRmbVlWSHlXU24tZzdqOGMyYndSSEtONDA2WFJJVjlyVjdBWXFBSXRzYV9kdnBqQ0lpdU1BRWx1QlA5bFA?oc=5,신아일보,,중소기업 지원,2026-09-19T15:56:42.160398,false,false,live_crawler
LIVE-0250,technology,"[기고]제조업 다음 경쟁력, 엣지 AI와 소프트웨어 - 전자신문",2026-09-17,"[기고]제조업 다음 경쟁력, 엣지 AI와 소프트웨어 &nbsp;&nbsp; 전자신문","[기고]제조업 다음 경쟁력, 엣지 AI와 소프트웨어 &nbsp;&nbsp; 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9nX0Y2NGNaYl9YdmFObUdMTll4R090OHJvNS1xWWJ4UG45QWViNHN0RG85NmxzdTBLY0pWRVFGaUNaME5LUFlmZG5OcGk4Zw?oc=5,전자신문,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0251,technology,[기고] ‘엣지 AI와 피지컬 AI’ 마이크로칩이 그리는 AI의 미래 - 더에이아이,2026-09-16,[기고] ‘엣지 AI와 피지컬 AI’ 마이크로칩이 그리는 AI의 미래 &nbsp;&nbsp; 더에이아이,[기고] ‘엣지 AI와 피지컬 AI’ 마이크로칩이 그리는 AI의 미래 &nbsp;&nbsp; 더에이아이,https://news.google.com/rss/articles/CBMia0FVX3lxTE9BaFNOdWZXMFEwRExFaFJyS0l5bmo0Z3R2b0YxNm51Z3NTSnY1VzVVMEFtNDM3eVU0dnZIY3N0WlI1eTJHMVMwTW5rS3ZhRkFlZGd0YjlPdHE5RmxjRllkME9QamJnbmZyTlRF?oc=5,더에이아이,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0252,technology,"아날로그에이아이, 엣지 AI 칩에 SST 뉴로모픽 IP 채택 - 디지털데일리",2026-09-16,"아날로그에이아이, 엣지 AI 칩에 SST 뉴로모픽 IP 채택 &nbsp;&nbsp; 디지털데일리","아날로그에이아이, 엣지 AI 칩에 SST 뉴로모픽 IP 채택 &nbsp;&nbsp; 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE54d3RqZkNRcXNDSlJoUEExd3liYW9lUXpVTHNWcjlNOG4xZTVsMzgyRzJ5c0M4S0NQUEQ3VDk0N2dOb1dKd0lYaXEtRndwOGdSc0hwUkcxcFFzWmQ0MWVnaGM2d18?oc=5,디지털데일리,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0253,technology,삼성-암바렐라 '2나노 동맹' 강화…로봇·드론용 엣지 AI칩 개발 가속화 - 더구루,2026-09-15,삼성-암바렐라 '2나노 동맹' 강화…로봇·드론용 엣지 AI칩 개발 가속화 &nbsp;&nbsp; 더구루,삼성-암바렐라 '2나노 동맹' 강화…로봇·드론용 엣지 AI칩 개발 가속화 &nbsp;&nbsp; 더구루,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9BYm52U2kwODkzZHB1VS1yTDg2V2MzT041Y3hJRUtVcmVaeHhnbTQ2eWs4WWpZc2JYV2gyOC1mRVpZU20ya2k4M0tEZXpWUU1Qa3dfNDJLUTR2MDJ5Wi1wS1ZuNA?oc=5,더구루,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0254,technology,"한컴, 공공행정에 LLM·비전 AI 심는다…AX 사업 가속 - zdnet.co.kr",2026-09-16,"한컴, 공공행정에 LLM·비전 AI 심는다…AX 사업 가속 &nbsp;&nbsp; zdnet.co.kr","한컴, 공공행정에 LLM·비전 AI 심는다…AX 사업 가속 &nbsp;&nbsp; zdnet.co.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1mMXYwZ0hoMHRIUzZGR1BvYmdrLVo4aWpLOXVKaDFueVpobGN6bk1tLUlUMk9NWWl3Nm1XbTV2YVQ4eUhlV2lkN19haVdLWU53QnJ0cHR3?oc=5,zdnet.co.kr,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0255,technology,"에머슨, 산업용 엣지AI 강화한 ‘PACEdge 3.0’ 출시 - FA저널",2026-09-17,"에머슨, 산업용 엣지AI 강화한 ‘PACEdge 3.0’ 출시 &nbsp;&nbsp; FA저널","에머슨, 산업용 엣지AI 강화한 ‘PACEdge 3.0’ 출시 &nbsp;&nbsp; FA저널",https://news.google.com/rss/articles/CBMia0FVX3lxTFBnaWtDZzd2MXJ5TkNNR05pR3RFaTBlbmR5dEFjUVhYb0NodVFCTmVROTZyel9KVWhwcmdROGZTdlZBQ01tSHZaVFpXR2Q4SFp5ZUVQMTBqUjQyT1JiYXRtN0dJUS1KNzBUSWYw?oc=5,FA저널,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0256,technology,"하이크비전, AI 모델 '관란' 업데이트… 오경보 최대 90% 감소 - 한국클라우드신문",2026-09-18,"하이크비전, AI 모델 '관란' 업데이트… 오경보 최대 90% 감소 &nbsp;&nbsp; 한국클라우드신문","하이크비전, AI 모델 '관란' 업데이트… 오경보 최대 90% 감소 &nbsp;&nbsp; 한국클라우드신문",https://news.google.com/rss/articles/CBMib0FVX3lxTE5RamR5S3JEVUtoZHhVZVAxUmF3NnVNUHhDdVR3TlAtMWhJdTdNcTQyV2tWd21pMmZIUFFrTWNHSnh5Ml9oZk9Ib3gwVDlWTmNHM2VsY1k3N1ZTRTR3Q3o2UDdKYnJkd0pZbmlERE9LUdIBc0FVX3lxTFBUMjNwQVFpcVREOWN0VnpZR2dqY1lDUndzWG52Si1Ud1NDUWpJaXZjaTBNQ2hNNkVZTHM3Yll6R2M1MG9RTURDS0hld3dpc0I1eUx5VUZkYTRvZHhvSUZvaGNWOGlXR0hKSGZERm1ET1JlbFk?oc=5,한국클라우드신문,,AI|클라우드,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0257,technology,"아날로그에이아이, 마이크로칩 SST ‘memBrain SAGE’ 채택…1W 이하 엣지 AI 공략 - 뉴스탭",2026-09-15,"아날로그에이아이, 마이크로칩 SST ‘memBrain SAGE’ 채택…1W 이하 엣지 AI 공략 &nbsp;&nbsp; 뉴스탭","아날로그에이아이, 마이크로칩 SST ‘memBrain SAGE’ 채택…1W 이하 엣지 AI 공략 &nbsp;&nbsp; 뉴스탭",https://news.google.com/rss/articles/CBMibEFVX3lxTE5JME9pMmVCWDFmU0h3V2YzZUJEenFBWEsyRUpaM3NQZHVGNkdMU0JkOE1hRmkwWC1pSnJsMUV6QVhrbk1wNjE3S0xRUHVPVDRaQzBHUkpaN3JvdVdCYnNrMkMwcVVBWjJZQm5aMA?oc=5,뉴스탭,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0258,technology,1W 이하 아날로그 컴퓨트-인-메모리로 엣지 AI 학습·추론 동시 구현 - 올포칩,2026-09-16,1W 이하 아날로그 컴퓨트-인-메모리로 엣지 AI 학습·추론 동시 구현 &nbsp;&nbsp; 올포칩,1W 이하 아날로그 컴퓨트-인-메모리로 엣지 AI 학습·추론 동시 구현 &nbsp;&nbsp; 올포칩,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBOaTNmQUdwWm9SZE1PQ2FDQmktSGVFSXdaRTVUVVJCeF9hd2hCQ1g4YktmMnJLdWVsV283R0s5Z2lBeWhUd25CVkFEcWJzNWJwWldhclRGWXduRVEyMk5mSQ?oc=5,올포칩,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0259,technology,"[e4ds Tech Day 2026 ④]임성일 TI 상무, “엣지 AI 더 이상 고가 SoC 영역 아니야” - e4ds news",2026-09-15,"[e4ds Tech Day 2026 ④]임성일 TI 상무, “엣지 AI 더 이상 고가 SoC 영역 아니야” &nbsp;&nbsp; e4ds news","[e4ds Tech Day 2026 ④]임성일 TI 상무, “엣지 AI 더 이상 고가 SoC 영역 아니야” &nbsp;&nbsp; e4ds news",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9qZkxHV1VBdW1sNVVSSkU1dS15SDRPaGxMUUpyaVN0c2JQOWU4M0ppT3pZMVdWbEJQNi1TVjJnZ0xkeV9MTE1GemYxeFAtZUJiSlZoRTRR?oc=5,e4ds news,,AI,2026-09-19T15:56:42.673659,false,false,live_crawler
LIVE-0260,technology,"LG전자, 비전AI 사업 분사 추진…‘스펙트라브레인’ 출범 - 서울경제",2026-09-16,"LG전자, 비전AI 사업 분사 추진…‘스펙트라브레인’ 출범 &nbsp;&nbsp; 서울경제","LG전자, 비전AI 사업 분사 추진…‘스펙트라브레인’ 출범 &nbsp;&nbsp; 서울경제",https://news.google.com/rss/articles/CBMiU0FVX3lxTE5DNjV5Uk9HOXpUVEtzRGo4T3p1NHNUbkxqM2xVWm5LbFg2TFVFZ3l5WGNONzRncWtxRmJFWEc1V3NxaS1rcTJTNUtNU2kwU0VYZm9N0gFTQVVfeXFMTkM2NXlST0c5elRUS3NEajhPenU0c1RuTGozbFVabktsWDZMVUVneXlYY043NGdxa3FGYkVYRzVXc3FpLWtxMlM1S01TaTBTRVhmb00?oc=5,서울경제,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0261,technology,"KT, 로봇 데이터 관리 ‘통합 엣지AI 플랫폼’ 구현 나서 - AI타임스",2026-09-08,"KT, 로봇 데이터 관리 ‘통합 엣지AI 플랫폼’ 구현 나서 &nbsp;&nbsp; AI타임스","KT, 로봇 데이터 관리 ‘통합 엣지AI 플랫폼’ 구현 나서 &nbsp;&nbsp; AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1sZHgwOUpzdW9GZTluZHU0cjZyM0haUmh1Tkp5VnI0RUI1eURVeUMtZVk3Z3F2SkZfcGowazB5WlJLY3B2SDdnd1owczVfb1RlUkJvUlpLS0JLNWxCZ2tHTmhXcUk0U3NOeWc?oc=5,AI타임스,,AI|데이터,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0262,technology,"KT, 전북 '다크팩토리' 구축 참여…엣지 AI 데이터센터 개발 - 전자신문",2026-09-17,"KT, 전북 '다크팩토리' 구축 참여…엣지 AI 데이터센터 개발 &nbsp;&nbsp; 전자신문","KT, 전북 '다크팩토리' 구축 참여…엣지 AI 데이터센터 개발 &nbsp;&nbsp; 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFBxMFFHazZXal9LS3pTUHhLWE5tampOU2hVNzZzYk1kX3Z6ejN3eUduLTJrcDZEekUyZTZHTFdsRUxvb2VSRmZTakpRcFA5Zw?oc=5,전자신문,,AI|데이터,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0263,technology,"TSMC, 초저전력 SOT-MRAM 실증… 엣지 AI 메모리 경쟁 점화 - 글로벌이코노믹",2026-08-31,"TSMC, 초저전력 SOT-MRAM 실증… 엣지 AI 메모리 경쟁 점화 &nbsp;&nbsp; 글로벌이코노믹","TSMC, 초저전력 SOT-MRAM 실증… 엣지 AI 메모리 경쟁 점화 &nbsp;&nbsp; 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQRmxxS1E5TGEzZFVLLW5DOHhTZ0NfSGFha0hyVUhEdVlHTUI5a1UwcUJuX1owLXdSUmJmcGVLY0UybHlqdTdqSkQtdW5VeVB2T3VLWmxPRUtwWTIyeldPT3lVS1oxSmxOMzlwd1JWV3ZSOWI3eUNLckVXNGUxOWwxNWpZUVJtNDA0?oc=5,글로벌이코노믹,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0264,technology,"아날로그에이아이, SST memBrain SAGE IP로 엣지 AI 프로세서 구현 - e4ds news",2026-09-16,"아날로그에이아이, SST memBrain SAGE IP로 엣지 AI 프로세서 구현 &nbsp;&nbsp; e4ds news","아날로그에이아이, SST memBrain SAGE IP로 엣지 AI 프로세서 구현 &nbsp;&nbsp; e4ds news",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5DRVFPWnRvMkxFUUdqYjhRSGtROVB1ZENJaWs2YVdscmh0cWs0cXJ3QWpvZmRjeUtpTXdRa3BoZExFbWdQOEdjWGF2aVNBVWQwVDlPSmNB?oc=5,e4ds news,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0265,technology,"[e4ds Tech Day 2026 ②]유진혁 노르딕 이사, “Axon NPU·Neuton으로 엣지 AI 혁신”…노르딕이 제시한 ‘온디바이스 AI’의 현실화 - e4ds news",2026-09-15,"[e4ds Tech Day 2026 ②]유진혁 노르딕 이사, “Axon NPU·Neuton으로 엣지 AI 혁신”…노르딕이 제시한 ‘온디바이스 AI’의 현실화 &nbsp;&nbsp; e4ds news","[e4ds Tech Day 2026 ②]유진혁 노르딕 이사, “Axon NPU·Neuton으로 엣지 AI 혁신”…노르딕이 제시한 ‘온디바이스 AI’의 현실화 &nbsp;&nbsp; e4ds news",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5ma3BFcjlQODRkU3lycnk5VjFvT254cDBGZ3R1eHFNd3VqREZUM0VTczAzTVc2d2dBX1hGRkx5cXZZSE1MTGpMYUxUSEZIb2tHVHMtOHdB?oc=5,e4ds news,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0266,technology,"퀄컴, “엣지 AI 대중화 앞당긴다”...엣지 프로세서 ‘드래곤윙 Q-2390·IQ-2390’ 2종 출시 - 인공지능신문",2026-09-01,"퀄컴, “엣지 AI 대중화 앞당긴다”...엣지 프로세서 ‘드래곤윙 Q-2390·IQ-2390’ 2종 출시 &nbsp;&nbsp; 인공지능신문","퀄컴, “엣지 AI 대중화 앞당긴다”...엣지 프로세서 ‘드래곤윙 Q-2390·IQ-2390’ 2종 출시 &nbsp;&nbsp; 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5IWEltZmp3LVlORlpkNHhteTU5clU2V3ZMTHhhX3VsUXJndzA0QmZlOGtvMWEtVWFINEh4ZlNGTGl1RmdvMDBkYUQyUGlFM3JER21fV2t0Z2FKT1RLNmRQd2JwYk43VVk?oc=5,인공지능신문,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0267,technology,"ST마이크로일렉트로닉스-NUS, 엣지 AI 공동 연구기관 헬릭스 설립 - 헬로티",2026-08-28,"ST마이크로일렉트로닉스-NUS, 엣지 AI 공동 연구기관 헬릭스 설립 &nbsp;&nbsp; 헬로티","ST마이크로일렉트로닉스-NUS, 엣지 AI 공동 연구기관 헬릭스 설립 &nbsp;&nbsp; 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBBemlqZ0JEM184UlFCSnpLQk5XQUZrenY1N3dpcGNDOVhjR01pUllHM2pvT1E5NXpKWmQ2Yms0cWtTVVRoWEhxN25kRmxUQlQ5OEZsUlRfLWZnWDhzRFNR?oc=5,헬로티,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0268,technology,"팀네이버, 비전 AI 분야 글로벌 기술력 또 한번 입증…세계 최정상 학회서 논문 대거 채택 - NAVERCorp.",2026-08-28,"팀네이버, 비전 AI 분야 글로벌 기술력 또 한번 입증…세계 최정상 학회서 논문 대거 채택 &nbsp;&nbsp; NAVERCorp.","팀네이버, 비전 AI 분야 글로벌 기술력 또 한번 입증…세계 최정상 학회서 논문 대거 채택 &nbsp;&nbsp; NAVERCorp.",https://news.google.com/rss/articles/CBMickFVX3lxTE5Mc0RKZm54ZXhnZHRhOHRjeEF5MjJMc1NmN0o1XzF1NC1JeExHTjZob3pubUdNRkZhbF9JbS13SEtucUMyRnFLTkVGWFl4QWV5SXhnZFd5eVo0by1CTFQ2NmVzYXh1VXNOb1R6Xy1RN2NVdw?oc=5,NAVERCorp.,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0269,technology,"어드밴텍, 'OCP 코리아 테크데이'서 엣지 AI 통한 산업 경쟁력 강화 발표 - 전자신문",2026-08-31,"어드밴텍, 'OCP 코리아 테크데이'서 엣지 AI 통한 산업 경쟁력 강화 발표 &nbsp;&nbsp; 전자신문","어드밴텍, 'OCP 코리아 테크데이'서 엣지 AI 통한 산업 경쟁력 강화 발표 &nbsp;&nbsp; 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFA0NGpRcEZJZ0hpNEtpT0dnRXhsMmNFLW11Vkt0LWdUbWw5ZGY1YzExS01UaHZGNDMza2ZEQXJHR3BMaDYtT3V2TWFhWTRsQQ?oc=5,전자신문,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0270,technology,"ST, 싱가포르국립대와 엣지 AI 공동연구소 설립 - 디일렉",2026-08-28,"ST, 싱가포르국립대와 엣지 AI 공동연구소 설립 &nbsp;&nbsp; 디일렉","ST, 싱가포르국립대와 엣지 AI 공동연구소 설립 &nbsp;&nbsp; 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE13ZjB4dGtnTjd6dnIza2M4UnJ3dTU4a2NEMDVkSGFCSEF1alVmckRma0oyX053UlN4cVgydGtMencyT2EzNVc4a3N0MDgtcDRHZ0ZuejBEdVRVR2o4Q2xNTVhwMmY2dw?oc=5,디일렉,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0271,technology,"퀄컴, 소비자·산업용 엣지AI 프로세서 드래곤윙 Q-2390·IQ-2390' 공개' - 전자신문",2026-09-02,"퀄컴, 소비자·산업용 엣지AI 프로세서 드래곤윙 Q-2390·IQ-2390' 공개' &nbsp;&nbsp; 전자신문","퀄컴, 소비자·산업용 엣지AI 프로세서 드래곤윙 Q-2390·IQ-2390' 공개' &nbsp;&nbsp; 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1VSk5vUTdKSXZwWF9zZTl5blBhZTVwY0R0MjEzaXk4VUh4MFg0VTN0TTFKUy1vRExUdzFTUFVXNXlzNUVIcUVyUVNxR2xadw?oc=5,전자신문,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0272,technology,SDV·엣지 AI 설계부터 구현까지…개발자 위한 ‘이포디에스 테크데이 2026’ 개최 - 헬로티,2026-08-25,SDV·엣지 AI 설계부터 구현까지…개발자 위한 ‘이포디에스 테크데이 2026’ 개최 &nbsp;&nbsp; 헬로티,SDV·엣지 AI 설계부터 구현까지…개발자 위한 ‘이포디에스 테크데이 2026’ 개최 &nbsp;&nbsp; 헬로티,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5YcTZNUzkyeU8tS04tZERhU1pBYlRaZktTS0J0TnhVbXU1eVJxazJuM3VJWUZiNXVBUUJ2M2wteTBrcWpCYTdIME0wVERxLWpEcHJEc3RfeTZzY2MyNEhB?oc=5,헬로티,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0273,technology,"퀄컴, 엣지 AI 영토 넓힌다…가전·로봇·공장용 프로세서 공개 - 머니투데이 - mt.co.kr",2026-09-02,"퀄컴, 엣지 AI 영토 넓힌다…가전·로봇·공장용 프로세서 공개 - 머니투데이 &nbsp;&nbsp; mt.co.kr","퀄컴, 엣지 AI 영토 넓힌다…가전·로봇·공장용 프로세서 공개 - 머니투데이 &nbsp;&nbsp; mt.co.kr",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5OVjhYbzloLWoyT1RXVU4yRjNWQ1VwNkRaazFDZ2xVZXRaWC0xQ0ZkaGE4bjBZaW5VUTdubHE0UVFva3pfZlh3eE9tYklVNzROcEhyUlpiYm14bFkwTEY1SUZRMGUwQWfSAWxBVV95cUxQSGZSeEhSRW5aeUhhaTIyRXdvOENUU2RCNDdsbDB2REFVM2pXOFU1M3ZUYlEzbkxLdnk0ZEc1M2J1a1JGUHBtWFBrNV9CVXBobWlQYVhEVk5XTkVxR1ZMc2dxYUpnZGFLQXhyZlY?oc=5,mt.co.kr,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0274,technology,"인텔(INTC), 엣지 AI 에이전트 암호화 병목 해소 솔루션 공개 - simplywall.st",2026-09-12,"인텔(INTC), 엣지 AI 에이전트 암호화 병목 해소 솔루션 공개 &nbsp;&nbsp; simplywall.st","인텔(INTC), 엣지 AI 에이전트 암호화 병목 해소 솔루션 공개 &nbsp;&nbsp; simplywall.st",https://news.google.com/rss/articles/CBMikwFBVV95cUxQYzVLdHhmS1prVE5iMmE2OEZ4NmsxTGtzOEpseDh5REZMVmpqcy1yWVB5OEFVQ0hHUXhhUDRZWURMSUNEWmhSc0EzSXR5NGtMeUFjR3lVckxfdkFBOWtMdy1TOFd2UHRqXzJOZ3BvdndCM1l6Y0NJc3B0OVlVVy1qY1R4cHBvR3kxdGhKVUpSbGhNZnfSAZgBQVVfeXFMT2Z0WGVZZzlXUXNMbzY4eFNudTMxWEdSd085T3hITWlLVXJ1ZXZkUDJLV3FQWm1kdHFYaDBCU3AwY25jZW1rcFp3ZXlQOGxXSjdOeEtTbFY1MFJ2MlVpMURzcndLcldHNy1UUmtISzFmRWNvR0oyOGV1VWUxdmhNQ1JTMzlWeHNLUzJ0QWpfQzNRWGVVSWItd1Y?oc=5,simplywall.st,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0275,technology,"NVIDIA, 엔트리급 엣지 AI를 재정의하는 Jetson Orin Nano 2 로보틱스 컴퓨터 공개 - NVIDIA",2026-08-26,"NVIDIA, 엔트리급 엣지 AI를 재정의하는 Jetson Orin Nano 2 로보틱스 컴퓨터 공개 &nbsp;&nbsp; NVIDIA","NVIDIA, 엔트리급 엣지 AI를 재정의하는 Jetson Orin Nano 2 로보틱스 컴퓨터 공개 &nbsp;&nbsp; NVIDIA",https://news.google.com/rss/articles/CBMiugFBVV95cUxOVWNrekcwcXVmWFJMTGQzRDAtV2k4QW96cVQ2YVFQWE0xbWNBUDFwZ0RjVmN6bUY3azZOU2ZZOXlhTmZlMGNwbkxkLUJYeE16Uk90WFgtVmh3WmU1QzVQQi1oOVFZczZ4UEZWVHV4NGdPbkRKSElTZkhRY1Z6QmlDdFc2NWNDNVBCN09ZVFc5ZWRXZnJHZEp1U3A1SDJIRUpyVktsTTM4N1VNWU1LVG1GRFlDY1k4Q2szakE?oc=5,NVIDIA,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0276,technology,"암바렐라, 씨티 2026 글로벌 TMT서 엣지 AI 추진 전략 제시 - kr.investing.com",2026-09-09,"암바렐라, 씨티 2026 글로벌 TMT서 엣지 AI 추진 전략 제시 &nbsp;&nbsp; kr.investing.com","암바렐라, 씨티 2026 글로벌 TMT서 엣지 AI 추진 전략 제시 &nbsp;&nbsp; kr.investing.com",https://news.google.com/rss/articles/CBMib0FVX3lxTE1rRVAtQWMydC05aTF4TGFWRE1wZGdRWFBFOVJGTDdwZzBTMkxMTk8zNGQyenkwTnNRT2ZXdE5YZ3dxdElpbURPQTBQQW82VEo3VWJ3TGFNbkJjNy1lVnEyWENVcWVxaVc0LW5lOWtmTQ?oc=5,kr.investing.com,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0277,technology,"[단독] 삼성 파운드리·오픈엣지, '원가 절감' 8나노 엣지 AI 설계 해법 전격 공개 - 더구루",2026-08-26,"[단독] 삼성 파운드리·오픈엣지, '원가 절감' 8나노 엣지 AI 설계 해법 전격 공개 &nbsp;&nbsp; 더구루","[단독] 삼성 파운드리·오픈엣지, '원가 절감' 8나노 엣지 AI 설계 해법 전격 공개 &nbsp;&nbsp; 더구루",https://news.google.com/rss/articles/CBMiY0FVX3lxTE9ES0JCamZHeWVGaThtTHlkTFBUZjZqOGtfRlN2Zl9rSjVHZmxxckRsemp6TXpYdERETU13TjExZE0waThIVHhOZExmMVF2NlBVX3NHZVpaVEZFdm1zTnJvbEtEcw?oc=5,더구루,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0278,technology,"초저전력 무선과 엣지 AI 한틀에 담았다… 마우저, 노르딕 최신 솔루션 전격 공급 - 아이씨엔매거진",2026-09-08,"초저전력 무선과 엣지 AI 한틀에 담았다… 마우저, 노르딕 최신 솔루션 전격 공급 &nbsp;&nbsp; 아이씨엔매거진","초저전력 무선과 엣지 AI 한틀에 담았다… 마우저, 노르딕 최신 솔루션 전격 공급 &nbsp;&nbsp; 아이씨엔매거진",https://news.google.com/rss/articles/CBMiwAJBVV95cUxQMXpQVkVMYWMyNXZ6TjVMRDByUWpkV1J6Z0ZXSzRvT2didXI0eXgxZHhCNkpVUXlGZC1oYUxKaUFyamMwZ2lPMjh1YlNBWG5oelh0dUJnZy1CY090WXNfZHVsSTRfUThHNHQwWWh3bUJubDNyTTFSSnhudE5yYkREMnZxVWJmWmJyczlXUnNHeHg4T3hfaHByRXB3SGpxdWxsWlVlSUFWWmFma1ZUb3lGSTBNTWQzLS11bk0zM0lFdlV3MlJ5aVNPYVlVemF3ZVpjMUJKd0psYlo5QnlKZjhlcklBdTlCT2t2R2VNVGtkV3ZyZHFFY2tlRE5QTWxxVXJDNlIxSmlyLTdSWEVIVENPZjdfbEhsdUFLa29XMEVIVm1xMWNvSHpaaFotSUVSUFE0cjBCbElYY3o5UzJJUF80Qw?oc=5,아이씨엔매거진,,AI,2026-09-19T15:56:42.674656,false,false,live_crawler
LIVE-0279,technology,“AI를 클라우드 밖으로”…엣지 AI가 새로운 산업혁명 연다 - e4ds news,2026-09-04,“AI를 클라우드 밖으로”…엣지 AI가 새로운 산업혁명 연다 &nbsp;&nbsp; e4ds news,“AI를 클라우드 밖으로”…엣지 AI가 새로운 산업혁명 연다 &nbsp;&nbsp; e4ds news,https://news.google.com/rss/articles/CBMiVkFVX3lxTE45U3ZxOVFRSWZpYnVvcVdHS0RkRjdIVmlSY1BIcW9QRjZqVXhNQnVLaWFzUFktSGRwWmtiS1dTMmlqRXVyWHJDRkc5OGtkRmVrSlFIZ2ln?oc=5,e4ds news,,AI|클라우드,2026-09-19T15:56:42.675652,false,false,live_crawler
