article_id,category,title,date,content,summary,source_url,source_name,company_tag,keywords,collected_at,has_null,is_duplicate_seed,data_origin
CLN-0371,technology,"마이크로칩, 엣지 AI 프로세서 기업 하일로 인수 계약 체결",2026-08-14,"마이크로칩, 엣지 AI 프로세서 기업 하일로 인수 계약 체결 헬로티","마이크로칩, 엣지 AI 프로세서 기업 하일로 인수 계약 체결 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE11a2NIQWJfZlpQMmR0S01vVUhBakdvOGp4ZTluT1VfZzZGSkRvRTBLbVRwNlJKbFlBTVZycmk4RXpFV1NIUmh5Rlo0UHNTOEwxZkdFNnhjUDlrZ0Qtajc4?oc=5,헬로티,,AI,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0372,technology,"스피어AX, 'AI SUMMIT SEOUL & EXPO 2026'서 고성능 엣지AI 기술·162개 레퍼런스 공개",2026-08-21,"스피어AX, 'AI SUMMIT SEOUL & EXPO 2026'서 고성능 엣지AI 기술·162개 레퍼런스 공개 전자신문","스피어AX, 'AI SUMMIT SEOUL & EXPO 2026'서 고성능 엣지AI 기술·162개 레퍼런스 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5PT0FHSmlyU2lHTjYwTVIyVHVJSDZXSnBfY2c1aFBxYXBuYTRDLU5LV0JpMmp5ajdtT0xMX096bFJWQmtkUE0xbEdhQ01zdw?oc=5,전자신문,,AI,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0373,technology,"일론 머스크, 차세대 ‘AI6’ 칩 구상 공개… “세계 최고의 엣지 AI 반도체 될 것”",2026-07-24,"일론 머스크, 차세대 ‘AI6’ 칩 구상 공개… “세계 최고의 엣지 AI 반도체 될 것” 글로벌이코노믹","일론 머스크, 차세대 ‘AI6’ 칩 구상 공개… “세계 최고의 엣지 AI 반도체 될 것” 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxPZFowdkE2Szd4amdzWmlGVzVHaE1YZ3R4YnVZVTg5VDV6UUhMd2s4dEcxNG94ak4taVZBVDlMNnVfbTg3VUgtNnZXMmJsODhWeHZMdjExcE81TWJmOFRfSkFTd2hEZWI0ejZuOXl4aGs2NGp6YTJ0UVhWWkczcWpLOERkME1KVXJz?oc=5,글로벌이코노믹,,AI,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0374,technology,"어드밴텍, 산업용 PC 글로벌 1위 넘어 엣지 AI 리더로 도약",2026-07-08,"어드밴텍, 산업용 PC 글로벌 1위 넘어 엣지 AI 리더로 도약 전자신문","어드밴텍, 산업용 PC 글로벌 1위 넘어 엣지 AI 리더로 도약 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFA2MHFmbjI4RjltRUIwbTZEUS04WnZ6d3dIdXFCcTF1NjdDc3VXQVpRVnR2UEpOQVNlejVBUlRDUW5uQlM0bzhnVmZ1N3lKZw?oc=5,전자신문,,AI,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0375,technology,"티어포, 일본 JST 차세대 엣지 AI 반도체 R&D 참여…자율주행 AI 칩 설계 오픈소스화",2026-08-14,"티어포, 일본 JST 차세대 엣지 AI 반도체 R&D 참여…자율주행 AI 칩 설계 오픈소스화 인공지능신문","티어포, 일본 JST 차세대 엣지 AI 반도체 R&D 참여…자율주행 AI 칩 설계 오픈소스화 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE55SlZfTTlJTGJpV1VfU3RQbTNEU3NQem45UDJQbmJkYlIweU9jcUVvczRGajJJakMwdWN4LVBLb0lqcUJCN0N0aTVwM0QxTllrd09aYlkwem5LOVJXUmNkNTE4RzV0UVE?oc=5,인공지능신문,,AI|R&D,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0376,technology,"[헬로즈업] 엣지 AI, 제약 생산라인 클리어런스 자동화 앞당긴다",2026-06-24,"[헬로즈업] 엣지 AI, 제약 생산라인 클리어런스 자동화 앞당긴다 헬로티","[헬로즈업] 엣지 AI, 제약 생산라인 클리어런스 자동화 앞당긴다 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9xdVdWWW9qbFJZOUtuUHN2WUFFWWhKbUlxdGJTOU1aMHdiNGIxUW5NWFhEaExIRzRyUDY0N0pxS1NmR3hBVnc1MTdMVjNxUkItRVVpNTcwbmVTWWxnUjRB?oc=5,헬로티,,AI|자동화,2026-09-19T15:26:24.877095+09:00,false,false,live_crawled
CLN-0377,technology,"어드밴텍, 차세대 엣지 AI 시스템 'AIR-075' 공개",2026-07-23,"어드밴텍, 차세대 엣지 AI 시스템 'AIR-075' 공개 전자신문","어드밴텍, 차세대 엣지 AI 시스템 'AIR-075' 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9xMjVXTngwSFFSa1VqM2JiUFh6UG5hYUFDVENHSW9acjZpbXJSOWtvam04R2JCVzV2NkdCLUxWR1VfUG91RDQ0Rl9JNHkzUQ?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0378,technology,"어드밴텍, 엔비디아 젯슨 토르 전 라인업 지원 엣지AI 포트폴리오 완성",2026-08-05,"어드밴텍, 엔비디아 젯슨 토르 전 라인업 지원 엣지AI 포트폴리오 완성 인더스트리뉴스","어드밴텍, 엔비디아 젯슨 토르 전 라인업 지원 엣지AI 포트폴리오 완성 인더스트리뉴스",https://news.google.com/rss/articles/CBMickFVX3lxTE93OFgwQzFKWHI2STA5dU5XQ2tES1pqMXVoZ2tGVVFRMWw4RTVLYy1HSXAwSXdQdm5SLVFTY01yNHZUaUhaemZMVGFHd1JxTVdJQU9FUmVack85NTJiWk5WelB5VWFDOTVYRDNhUWl4cnB1QQ?oc=5,인더스트리뉴스,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0379,technology,"[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시",2026-06-16,"[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시 헬로티","[2026 산업AX KOREA] 코그넥스코리아, 엣지 AI 비전 신제품 2종으로 고속 제조 현장의 검사 자동화 혁신 제시 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9TUnFRWUJ6VFNULTNwQ3huU09QeU5ZNXR2M05lUlpYanotNExBMDhMalB2bk84STZlN2FCREx2UkRXOElRZnQwRERha1Bpb2Z6bUwxTkNrWGRSYU5sc0Nn?oc=5,헬로티,,AI|자동화,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0380,technology,"어드밴텍, NVIDIA Jetson Thor 전 라인업 지원…엣지 AI 플랫폼 완성",2026-08-06,"어드밴텍, NVIDIA Jetson Thor 전 라인업 지원…엣지 AI 플랫폼 완성 전자신문","어드밴텍, NVIDIA Jetson Thor 전 라인업 지원…엣지 AI 플랫폼 완성 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1IS0RLSEd4dEV1eG9NaVFaV0NmVVpIaDI1YktZOVB2YmprU0tJa0pWQ193TXUwS2NtSHliTGNLOVllODVhQlZPeW0zd05fUQ?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0381,technology,"스피어AX, 'AI Summit Seoul & Expo 2026' 참가…엣지AI 기술·162개 구축 사례 공개",2026-08-19,"스피어AX, 'AI Summit Seoul & Expo 2026' 참가…엣지AI 기술·162개 구축 사례 공개 전자신문","스피어AX, 'AI Summit Seoul & Expo 2026' 참가…엣지AI 기술·162개 구축 사례 공개 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5YWjZoMVl0U1J0NDluV1M4RDdFbWlvX09wUDAxYmNxUllTU1NnOC1VOHUwcVZKSXcxYTZtaFZSV1NwQjg5SUk0T2xSekc4Zw?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0382,technology,"NVIDIA, 새로운 Jetson Thor 컴퓨터 공개… 로보틱스·엣지 AI 대중화 가속",2026-07-20,"NVIDIA, 새로운 Jetson Thor 컴퓨터 공개… 로보틱스·엣지 AI 대중화 가속 NVIDIA","NVIDIA, 새로운 Jetson Thor 컴퓨터 공개… 로보틱스·엣지 AI 대중화 가속 NVIDIA",https://news.google.com/rss/articles/CBMidkFVX3lxTE5ya1hSS24yWFNMQXY3N1NxWXNLUkgwS20zZHdKSldSdXZ1MTJnQkFoV0d6QjkxVXNCdXdMRjZreU9EMTNaUjEwRWl5X2FWakNYU3RlS2Y2bmZEdVVnWVNDVk1paEpvOTVtZ2UwN1lfbzE5VjZRcVE?oc=5,NVIDIA,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0383,technology,부산시 '부산 조선·해양 엣지 AI 데이터센터 구축사업' 선정,2026-07-13,부산시 '부산 조선·해양 엣지 AI 데이터센터 구축사업' 선정 뉴스핌,부산시 '부산 조선·해양 엣지 AI 데이터센터 구축사업' 선정 뉴스핌,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5haHRjZFhYZXpVd05PbWNoUGNsS09uVVBfblgtUlpfRTFpS1FCMmlvOW84SE9tZDVqNGpIakdMQ3lOS2habzJjR25kdGNNZmQwNllTYUdJZ0ljZXQ5?oc=5,뉴스핌,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0384,technology,"어드밴텍 임베디드(Embedded) 사업부, 산업 현장 맞춤형 엣지 AI 솔루션 제공",2026-07-08,"어드밴텍 임베디드(Embedded) 사업부, 산업 현장 맞춤형 엣지 AI 솔루션 제공 전자신문","어드밴텍 임베디드(Embedded) 사업부, 산업 현장 맞춤형 엣지 AI 솔루션 제공 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9UXzVtX3lpRkVUV1dyV2VUc0lzMm8zeEFuWEI4LVY1bE9QcTRFbEJGUW94MUpVVHY5cHFZemI0d3pEM0Z2akVqejRkOTF5dw?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0385,technology,"딥엑스, AWS와 차세대 피지컬 AI 기술·사업화 추진…“센터-엣지 연합 AI 운영”",2026-09-01,"딥엑스, AWS와 차세대 피지컬 AI 기술·사업화 추진…“센터-엣지 연합 AI 운영” 전자신문","딥엑스, AWS와 차세대 피지컬 AI 기술·사업화 추진…“센터-엣지 연합 AI 운영” 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE5id1BLcVNobmNsNHg0NGFwdW5KYkNobVFqZEppU1lfcWRNYW56WGVyczZzSTZoeDlUQ1BrYjI2T3I4d0FDaDVOMFYyajh5dw?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0386,technology,[기고] 엣지 AI 최적화: 워크로드에 맞는 프로세서 선택 전략,2026-07-01,[기고] 엣지 AI 최적화: 워크로드에 맞는 프로세서 선택 전략 테크월드,[기고] 엣지 AI 최적화: 워크로드에 맞는 프로세서 선택 전략 테크월드,https://news.google.com/rss/articles/CBMiaEFVX3lxTFB1d3hLR3YtQXNPQVN4ZzlYbmlheWNzb1FqSjdEYUktM05BMGJJOFBDdEgwODV4RzVzMm8yNHI0QjZKSHRYSGNldWJlNGpocnRkX1ZUamRwb2FRWW9peVlWbjdXLWd4aTYt?oc=5,테크월드,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0387,technology,"[송민택 교수의 D-엣지]AI 시대, 진짜 경쟁은 투자다",2026-06-29,"[송민택 교수의 D-엣지]AI 시대, 진짜 경쟁은 투자다 전자신문","[송민택 교수의 D-엣지]AI 시대, 진짜 경쟁은 투자다 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9mNEZjeUROSkxHRGs4WHpadHMxOW5ndi1UZmoxWFIwNzFjLVI0UDljclVxMkNVVmpGWE1KTU9oZ2NrcXlxRmt1d21nRHdudw?oc=5,전자신문,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0388,technology,[칼럼] 피지컬 AI의 목표 달성은 엣지 AI 플랫폼으로부터,2026-07-28,[칼럼] 피지컬 AI의 목표 달성은 엣지 AI 플랫폼으로부터 더에이아이,[칼럼] 피지컬 AI의 목표 달성은 엣지 AI 플랫폼으로부터 더에이아이,https://news.google.com/rss/articles/CBMiakFVX3lxTE5FWnpHUUtYVFFsd1hSNWJrR1ZGRWYzaGhScFRwR1htVVdzeVR1Y0xHOF82MXVLZi1MeFhfdElCS1JzRXhpczZzSW56YlBXRXlheUg1aEhkRkVaclUxMDc0T2QyRnhJZkU3N2c?oc=5,더에이아이,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0389,technology,"[IT 인사이트] 엣지 AI, 경량화·전력 최적화·센서 지능화 기술 기반 설계 必",2026-08-03,"[IT 인사이트] 엣지 AI, 경량화·전력 최적화·센서 지능화 기술 기반 설계 必 e4ds news","[IT 인사이트] 엣지 AI, 경량화·전력 최적화·센서 지능화 기술 기반 설계 必 e4ds news",https://news.google.com/rss/articles/CBMiXEFVX3lxTE93dE1tOU95ZHZFazNNVzBBYlp3N09qZHBxb2pLU3drczkwYS1iWXItUEkzTURSYUJZejJLdlpLZFdqaWs0aUtQNUFtaDJzM2U1NnVVQXNsTWZPTEw1?oc=5,e4ds news,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0390,technology,"엘리스그룹, 산업단지 ‘엣지 AI 데이터센터’ 구축 나선다",2026-07-23,"엘리스그룹, 산업단지 ‘엣지 AI 데이터센터’ 구축 나선다 아이티데일리","엘리스그룹, 산업단지 ‘엣지 AI 데이터센터’ 구축 나선다 아이티데일리",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5mMC01aDlfUmhzTEpOelAyN1g5NFNMcGlEVHltQXN2ckQ5a1pBSjI3SUhtNS1ZR3JxMUN3dXdrcVM5UDQtLUZpekE3c0hfaWtmaFdUajdMSU83OW9oakhIclBOc0trdmZf?oc=5,아이티데일리,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0391,technology,"구글, 이스라엘에 엣지 AI 칩 팀 신설…하일로 하드웨어 인력 대거 영입",2026-09-08,"구글, 이스라엘에 엣지 AI 칩 팀 신설…하일로 하드웨어 인력 대거 영입 AI 매터스","구글, 이스라엘에 엣지 AI 칩 팀 신설…하일로 하드웨어 인력 대거 영입 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5ubnZLeUVuSEVVLXFqNGVhVWZOWmR4Y0xPVlZhNEpJSE13Mmp2bDZlRVhtRTVocG51X1dFVEh1dUFWU3RaVEdtSThJQWFQOUhfWE44Qw?oc=5,AI 매터스,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0392,technology,"엔비디아, 젯슨 오린 나노 2 로보틱스 컴퓨터 공개 ··· 엔트리급 엣지 AI 재정의",2026-08-26,"엔비디아, 젯슨 오린 나노 2 로보틱스 컴퓨터 공개 ··· 엔트리급 엣지 AI 재정의 데이터넷","엔비디아, 젯슨 오린 나노 2 로보틱스 컴퓨터 공개 ··· 엔트리급 엣지 AI 재정의 데이터넷",https://news.google.com/rss/articles/CBMibEFVX3lxTE9KRjdhTDJQeW1MQS1IMG0wd1NodjF1eXA4TkV2blljbDhia3NaV3I1TjlfMnhyc3J4Mko2T0QxLUlvT29UZ1g1NFNpakVhZE5WZHUzaGdPOFUyZTBjSGZ0QVNCcVo4MHFBa0YtZg?oc=5,데이터넷,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0393,technology,"[PRNewswire] 슈퍼마이크로, 인텔 기반 엣지 AI 솔루션 포트폴리오 확대",2026-06-25,"[PRNewswire] 슈퍼마이크로, 인텔 기반 엣지 AI 솔루션 포트폴리오 확대 연합뉴스","[PRNewswire] 슈퍼마이크로, 인텔 기반 엣지 AI 솔루션 포트폴리오 확대 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBTdURDRU9oSUZGUTQyaHVSMlFMU0RQbkxiQmI2c2h3ZGhsMlNVaDlaZExpUko2cnVWSW1vdDdZVVF6TEtCcTNJM0VubUhZSWktdWNMcU1iZHVSZ1U?oc=5,연합뉴스,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0394,technology,"어드밴텍, ‘엣지 AI·피지컬 AI’ 시대 선언…글로벌 AI 생태계 확장 가속",2026-06-17,"어드밴텍, ‘엣지 AI·피지컬 AI’ 시대 선언…글로벌 AI 생태계 확장 가속 헬로티","어드밴텍, ‘엣지 AI·피지컬 AI’ 시대 선언…글로벌 AI 생태계 확장 가속 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTE8yeXg3WEtoTjdzcFpOM1Vwblc1WEF2RlVLRHNvSDRLQXV1azR3dlFYY2pTNDNjTl9UcVRfRENmQmVpUTlFS1MzRkZQNDItelVyRXlYbURTTlRSZmROWWk0?oc=5,헬로티,,AI,2026-09-19T15:26:24.878091+09:00,false,false,live_crawled
CLN-0395,technology,"어드밴텍, 엣지 AI·피지컬 AI 전략 공개",2026-06-11,"어드밴텍, 엣지 AI·피지컬 AI 전략 공개 디일렉","어드밴텍, 엣지 AI·피지컬 AI 전략 공개 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1iTGcwNU0wMjVNU25XSVBWcGhvZU9iT3Jqakg0QjQ1R2RGZTV1SXAwcE5wdFoybkdqNWNndWhuMVhTaXJqdFR3Z2hkNDA3SFBDbDlHT3hWUGJ0YTFXYlViMU1UcjVsZw?oc=5,디일렉,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0396,technology,"[테크 차이나] 엔비디아, 中서 6G AI 기지국 파트너 물색…'엣지 AI' 시대 겨냥한 공급망 구축 본격화",2026-08-07,"[테크 차이나] 엔비디아, 中서 6G AI 기지국 파트너 물색…'엣지 AI' 시대 겨냥한 공급망 구축 본격화 전자신문","[테크 차이나] 엔비디아, 中서 6G AI 기지국 파트너 물색…'엣지 AI' 시대 겨냥한 공급망 구축 본격화 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1qZU53X1lOZEVvY2F6X1VKR3ZQaVRvM09ydW9yRHg4TGU4bmNoOUhiMlVFNl9fLVhyenZkLUtLeThsenRmTUpYLUFBZnFCZw?oc=5,전자신문,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0397,technology,"로봇과 드론의 인공지능을 실리콘 칩으로… ST, 싱가포르국립대와 엣지 AI ‘헬릭스’ 연구소 출범",2026-08-28,"로봇과 드론의 인공지능을 실리콘 칩으로… ST, 싱가포르국립대와 엣지 AI ‘헬릭스’ 연구소 출범 아이씨엔매거진","로봇과 드론의 인공지능을 실리콘 칩으로… ST, 싱가포르국립대와 엣지 AI ‘헬릭스’ 연구소 출범 아이씨엔매거진",https://news.google.com/rss/articles/CBMivwJBVV95cUxNZDN5elJPLUxqV2cyLXdVOVpyMFBFVndLLTFGWGx1N204TkRoZjVKV3N4VngzRFJYWlpDTTVGOFhTQlluWHM2aUc1TVFjSjUwQm90VzJxTlhSeUFvTEpkWGhVbFkzUmhtTGl1X1c3LVBOcG1zdFNkRmdDVXpvNklkV0hiRHVoSUZ0bkozQnZncWhSZXhZcDdIdFVYY3hiNVl4M0RBQ1ZIQk8xQXBHczJWTzNJNlVYUVdpQUswOU5YbmRxOEJZZ0VFVnVmZWU3Ui1HbnRtRGhOUENsMElaMndFb0ptdEQ0WEh3eVFsVEd3Q2V5djdaZ0xaVzZ4d0Q5SUJYMFItTTRCenNrV2xiVUVmMnJORzhfeUhlVHJxSGFkRFREMnBoRzE2eVQtTWJNQVQyaWF6QVQ0b2pzT01pOHZV?oc=5,아이씨엔매거진,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0398,technology,"엔비디아, 차세대 '젯슨 토르' 컴퓨터 공개…휴머노이드·엣지 AI 대중화 앞당긴다",2026-07-20,"엔비디아, 차세대 '젯슨 토르' 컴퓨터 공개…휴머노이드·엣지 AI 대중화 앞당긴다 인공지능신문","엔비디아, 차세대 '젯슨 토르' 컴퓨터 공개…휴머노이드·엣지 AI 대중화 앞당긴다 인공지능신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE91WHEwSERWdDFGQXNIbmlRWUljUzkzb3pyM3dpNmd6MVNEWHAzUG9MS1Y3S3MwLXN4MFpVRm84MFMtTEIxSWR3aXBsRVkxX2didmw2WTF5RWwwUnZtaVZfLXJ6N05tZGc?oc=5,인공지능신문,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0399,technology,부산 명지녹산산단에 조선·해양 엣지 AI 데이터센터,2026-07-13,부산 명지녹산산단에 조선·해양 엣지 AI 데이터센터 DealSite경제TV,부산 명지녹산산단에 조선·해양 엣지 AI 데이터센터 DealSite경제TV,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBJMmRmXzBrcnBwS18zWjZ1R1NaZzNhNno5MThROXdfZmd1N2xleWdOR2tUcDk3X3JpUzk0aE5XY3hUMGZjd1pYM0J2MGNOVHF3a1VmRTd3?oc=5,DealSite경제TV,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0400,technology,"AI 연산도 생산현장에서… 제조업, 엣지 AI 기반 HMI 도입 확대",2026-07-29,"AI 연산도 생산현장에서… 제조업, 엣지 AI 기반 HMI 도입 확대 산업일보","AI 연산도 생산현장에서… 제조업, 엣지 AI 기반 HMI 도입 확대 산업일보",https://news.google.com/rss/articles/CBMiREFVX3lxTE9NSk50bnc1SWlGUVN3eFYyZkwtSVVQOTJ0TTBja1d4NzlFaGZhdVF2a201TG10dVZURmJlZ2VQS1k1ZU1l?oc=5,산업일보,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0401,technology,"엘리스그룹, 부산 산단에 ‘엣지 AI 데이터센터’ 구축… 제조업 AX 전환 지원",2026-07-23,"엘리스그룹, 부산 산단에 ‘엣지 AI 데이터센터’ 구축… 제조업 AX 전환 지원 dnews.co.kr","엘리스그룹, 부산 산단에 ‘엣지 AI 데이터센터’ 구축… 제조업 AX 전환 지원 dnews.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE5ZWUVHbzlLbWlVTU9HaVFNSF9XczlZQm4xcU4tTjRuZ0JvdXMtcFZtWlBoY1VvZkVuUjdpY3Ytc0g2RG9VVmktVUliOUYwLUY3NWllVUFCaGtRcEZMOElLVkVKRldjd2dWSjY0T3dPb2lBV00?oc=5,dnews.co.kr,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0402,technology,"슈퍼마이크로, 리테일·헬스케어·제조 겨냥 엣지 AI 3종 신제품 발표",2026-04-15,"슈퍼마이크로, 리테일·헬스케어·제조 겨냥 엣지 AI 3종 신제품 발표 헬로티","슈퍼마이크로, 리테일·헬스케어·제조 겨냥 엣지 AI 3종 신제품 발표 헬로티",https://news.google.com/rss/articles/CBMiX0FVX3lxTFBkOW9wYV9IeUtIV2t0TFAxNlhtQmhSZnc4STVwbW9LUER0VzBKZFpnOWhpT1lHM1gwRkxJMlIzMXRDT3dqY1dyVm9xLUoyT1o5akpjZm1wT0U2Ql9zZS1Z?oc=5,헬로티,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0403,technology,"[엣지 AI 인프라①] AI, 클라우드 넘어 현장 가까이 이동",2026-07-24,"[엣지 AI 인프라①] AI, 클라우드 넘어 현장 가까이 이동 데이터넷","[엣지 AI 인프라①] AI, 클라우드 넘어 현장 가까이 이동 데이터넷",https://news.google.com/rss/articles/CBMibEFVX3lxTE9DZmh1OGc5eG1vY2NoTnExLVg5Q3FXU2Y3Ty1vT1F3NkdzVWlTQ3RXLWk4OVdUR2FxWWtHeXdiYkN1bDF5akdFSGY1NHhHSkdiZ0NfWGdqSmN4bFRXY2dvYVdGUWRfSHpiR21sdg?oc=5,데이터넷,,AI|클라우드,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0404,technology,"부산시, 명지녹산산단에 전국 최초 '조선·해양 엣지 AI 데이터센터' 구축",2026-07-13,"부산시, 명지녹산산단에 전국 최초 '조선·해양 엣지 AI 데이터센터' 구축 기계신문","부산시, 명지녹산산단에 전국 최초 '조선·해양 엣지 AI 데이터센터' 구축 기계신문",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBhNHZOamRkYlgzSzF3dU5LbTZXMmdiYlBBZTBzc25Od0pLclp3NV9rOExzZl9xQUMxVUE5V3ZUMDVkd3VmbGFrOGdQeTAwZ0gwbVZITlFxVEhYSGFkVDd6V2kzR3l5MWs?oc=5,기계신문,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0405,technology,"모빌린트, ISEC 2026서 엣지 AI 보안 솔루션 공개",2026-07-28,"모빌린트, ISEC 2026서 엣지 AI 보안 솔루션 공개 브릿지경제","모빌린트, ISEC 2026서 엣지 AI 보안 솔루션 공개 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBjcjE1ZUpacktHR2pVS3p4a1ViSUxTSUM4VWw4b1d4WFByNzJPczVXYUdqOVJvYnlpX2JjODNMWk5iU0ZKTWV3OFFKUVZfS2cwaEJscmNIblp1UQ?oc=5,브릿지경제,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0406,technology,"엘리스그룹, 부산 산업단지 첫 '엣지 AI 데이터센터' 구축 참여",2026-07-23,"엘리스그룹, 부산 산업단지 첫 '엣지 AI 데이터센터' 구축 참여 매일일보","엘리스그룹, 부산 산업단지 첫 '엣지 AI 데이터센터' 구축 참여 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9aS01mZllVQUE1VEpLcEZDV0UzRFFVcFJBM25RN0xkX3Q1ek82Ty0yRlZUak9HUWJxZzY1emVpVDVoNTZwVlBOQnpjLUk2UUNXVHBxcVQyR1VCYUtRbHJiMmJQalLSAWhBVV95cUxQWjJ3RDZuQ0dtTWJ0SmhFbVpYYnlSZlZMVk1sQ1JvMW9pa3d4VWlZY0N5aXotRUtDQUtUXzU0TXRtTkJMdVZaQmdHbDJyT2F5OTJKY3YyZ2FmQ0RLR25ueWFrdjdyN1FXVg?oc=5,매일일보,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
CLN-0407,technology,1분기 엣지 AI 스마트워치 출하량 70% 성장…애플 점유율 90%,2026-07-09,1분기 엣지 AI 스마트워치 출하량 70% 성장…애플 점유율 90% 아주경제,1분기 엣지 AI 스마트워치 출하량 70% 성장…애플 점유율 90% 아주경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1IbFpoQmxsMnNvblA1RjVLN0hzMDlfN3dlUVFaUVlKZkNfX3lvbUQ4QUFCUEpFdnlpRkdVdzU1NlBxN3JiRmRHNDZoZk84X2ZvcmYxTXJpX241d9IBWEFVX3lxTE5obmF0V2RvVEhicThIX0ltdk1BdV91UEo1OWNmYWQxQkxwM2V0OVMyNjBjc3RwVUFDUFZIQ080QUxLX2ExZmwySmxaNmpQb2d3b0ZwZlZGWmU?oc=5,아주경제,,AI,2026-09-19T15:26:24.879066+09:00,false,false,live_crawled
